timestamp,ssid,rssi,macaddress
848000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8E:23
848000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:93:E3
848000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
848000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9D:63
848000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:81:63
850000,Wi-Fi.HK via HKU,-54,30:C5:0F:2A:75:F3
850000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
850000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
850000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
850000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
850000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:A3
850000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:94:63
850000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:8F:B3
852000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
852000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
852000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
852000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
852000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
852000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
852000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8D:E3
852000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:93:E3
852000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
854000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
854000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
854000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9E:23
854000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
854000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:E3
854000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:A3
854000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
854000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:23
854000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:9A:63
856000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
856000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
856000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
856000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
856000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:23
856000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:A3
856000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:94:63
856000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:9A:63
858000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
858000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
858000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
858000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
858000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:94:63
858000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:93:E3
858000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:9D:63
858000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:8F:B3
860000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
860000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
860000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
860000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
860000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:23
860000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
860000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:9A:63
860000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:94:63
860000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
860000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:9E:A3
862000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
862000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:23
862000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
862000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
862000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:E3
862000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:8F:B3
862000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:8B:E3
864000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
864000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:23
864000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
864000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9D:63
864000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:23
864000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
864000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
864000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:74:33
864000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:8B:E3
866000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
866000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
866000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9D:63
866000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
866000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:23
866000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
866000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:23
866000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
868000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
868000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
868000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
868000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
868000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
868000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9E:A3
868000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
868000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
868000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8E:23
868000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8D:E3
868000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:89:63
870000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
870000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
870000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:23
870000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9D:63
870000,Wi-Fi.HK via HKU,-69,30:C5:0F:2A:8F:B3
870000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
870000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:8D:E3
872000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
872000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
872000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
872000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:94:63
872000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
872000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:23
872000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
872000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:93:E3
872000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
874000,Wi-Fi.HK via HKU,-49,30:C5:0F:68:9E:23
874000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
874000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
874000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:8E:E3
874000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:94:63
874000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
874000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
874000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:9A:63
874000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:82:E3
876000,Wi-Fi.HK via HKU,-48,30:C5:0F:68:9E:23
876000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
876000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:8E:E3
876000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
876000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
876000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:93:E3
876000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:23
876000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
876000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:9D:63
876000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:9A:63
878000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
878000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
878000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:63
878000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8D:E3
878000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:23
878000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
878000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
878000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
878000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:9A:63
878000,Wi-Fi.HK via HKU,-82,30:C5:0F:2A:74:33
880000,Wi-Fi.HK via HKU,-50,30:C5:0F:68:9E:23
880000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
880000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
880000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:8E:E3
880000,Wi-Fi.HK via HKU,-69,30:C5:0F:2A:8F:B3
880000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
880000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8D:E3
880000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9D:63
882000,Wi-Fi.HK via HKU,-48,30:C5:0F:68:9E:23
882000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
882000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
882000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:8E:E3
882000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9D:63
882000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:8F:B3
882000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9A:63
884000,Wi-Fi.HK via HKU,-50,30:C5:0F:68:9E:23
884000,Wi-Fi.HK via HKU,-55,30:C5:0F:2A:75:F3
884000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
884000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:8E:E3
884000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
884000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9E:A3
884000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
884000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:93:E3
886000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
886000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
886000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
886000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:23
886000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
886000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:94:63
886000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:8D:E3
888000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
888000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
888000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
888000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8D:E3
888000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:E3
888000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
888000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
888000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9E:A3
888000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:9A:63
890000,Wi-Fi.HK via HKU,-50,30:C5:0F:68:9E:23
890000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
890000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
890000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:E3
890000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
890000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:94:63
890000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:9A:63
890000,Wi-Fi.HK via HKU,-85,30:C5:0F:2A:74:33
892000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
892000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
892000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:63
892000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
892000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:8F:B3
892000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
892000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
892000,Wi-Fi.HK via HKU,-86,30:C5:0F:2A:73:F3
894000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
894000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
894000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
894000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:8E:E3
894000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
894000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:93:E3
894000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
894000,Wi-Fi.HK via HKU,-74,30:C5:0F:2A:8F:B3
894000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:8E:23
894000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:9A:63
894000,Wi-Fi.HK via HKU,-87,30:C5:0F:2A:74:33
896000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
896000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
896000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:8E:E3
896000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
896000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9D:63
896000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
896000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
896000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9E:A3
896000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9A:63
898000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
898000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
898000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:8E:E3
898000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
898000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9D:63
898000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
898000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
898000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8D:E3
898000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:8B:E3
898000,Wi-Fi.HK via HKU,-84,30:C5:0F:2A:74:33
900000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
900000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
900000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
900000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:23
900000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
900000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
900000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
900000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:A3
900000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
900000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9A:63
900000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:81:63
902000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
902000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
902000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
902000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:94:63
902000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
902000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
902000,Wi-Fi.HK via HKU,-87,30:C5:0F:68:95:23
902000,Wi-Fi.HK via HKU,-87,30:C5:0F:68:8F:23
904000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
904000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
904000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:8E:E3
904000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
904000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9D:63
904000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
904000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
904000,Wi-Fi.HK via HKU,-86,30:C5:0F:68:8B:E3
904000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:82:E3
906000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
906000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
906000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:8E:E3
906000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
906000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:23
906000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:A3
906000,Wi-Fi.HK via HKU,-69,30:C5:0F:2A:8F:B3
906000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
906000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8D:E3
906000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
906000,Wi-Fi.HK via HKU,-86,30:C5:0F:68:82:E3
906000,Wi-Fi.HK via HKU,-86,30:C5:0F:2A:74:33
906000,Wi-Fi.HK via HKU,-89,30:C5:0F:68:8B:E3
908000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
908000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
908000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:8E:E3
908000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
908000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:A3
908000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9D:63
908000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:23
908000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8D:E3
908000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
908000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:94:63
910000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
910000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
910000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
910000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9E:A3
910000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:23
910000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
910000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:94:63
910000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
910000,Wi-Fi.HK via HKU,-83,30:C5:0F:2A:74:33
912000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
912000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
912000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9E:63
912000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:A3
912000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
912000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:9A:63
914000,Wi-Fi.HK via HKU,-54,30:C5:0F:68:9E:23
914000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
914000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9D:63
914000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
914000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
916000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
916000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
916000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
916000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:63
916000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
916000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:9A:63
916000,Wi-Fi.HK via HKU,-89,30:C5:0F:0D:C4:73
918000,Wi-Fi.HK via HKU,-54,30:C5:0F:68:9E:23
918000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
918000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9D:63
918000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:94:63
918000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:A3
918000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:63
918000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
918000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:8E:E3
918000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:93:E3
918000,Wi-Fi.HK via HKU,-86,30:C5:0F:68:95:23
920000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
920000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
920000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9D:63
920000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:94:63
920000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:A3
920000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:63
920000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
920000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
920000,Wi-Fi.HK via HKU,-87,30:C5:0F:2A:74:33
922000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
922000,Wi-Fi.HK via HKU,-54,30:C5:0F:2A:75:F3
922000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
922000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9D:63
922000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
922000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:A3
922000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
922000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:93:E3
922000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:9A:63
922000,Wi-Fi.HK via HKU,-90,30:C5:0F:2A:73:F3
924000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
924000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
924000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
924000,Wi-Fi.HK via HKU,-69,30:C5:0F:2A:8F:B3
924000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:A3
924000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:94:63
924000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:9D:63
924000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:82:E3
924000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:9A:63
926000,Wi-Fi.HK via HKU,-50,30:C5:0F:68:9E:23
926000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
926000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
926000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
926000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
926000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:23
926000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
926000,Wi-Fi.HK via HKU,-85,30:C5:0F:2A:73:F3
928000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
928000,Wi-Fi.HK via HKU,-64,30:C5:0F:2A:75:F3
928000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
928000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
928000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8D:E3
928000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:23
928000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:93:E3
930000,Wi-Fi.HK via HKU,-50,30:C5:0F:68:9E:23
930000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
930000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
930000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:8E:E3
930000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:A3
930000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:94:63
930000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9D:63
930000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:8F:B3
932000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
932000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
932000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:8E:E3
932000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
932000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9E:A3
932000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
932000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:93:E3
932000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
934000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
934000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:23
934000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:63
934000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:A3
934000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
934000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
934000,Wi-Fi.HK via HKU,-69,30:C5:0F:2A:8F:B3
934000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
934000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:8F:23
936000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
936000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
936000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
936000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:A3
936000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
936000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
